2;floating_harbor;2115.07;9.50;1762.99;1.43;371
2;floating_harbor;2172.46;9.50;1798.55;-0.36;441
2;floating_harbor;2130.40;9.50;1803.00;0.54;1485
2;floating_harbor;2201.95;9.50;1781.95;-0.79;1556
3;arms_factory;3302.00;10.30;1737.00;3.25;0
3;arms_factory;3316.00;10.30;1739.00;3.71;0
3;arms_factory;3316.00;10.30;1735.00;0.89;0
3;arms_factory;3300.00;10.35;1737.00;4.79;0
3;arms_factory;3343.00;10.35;1769.00;1.17;0
3;arms_factory;3361.00;10.45;1779.00;0.61;0
3;industrial_complex;3288.00;10.30;1723.00;3.14;0
3;industrial_complex;3298.00;10.38;1735.00;5.82;0
3;industrial_complex;3337.00;10.40;1765.00;4.23;0
3;industrial_complex;3350.00;10.40;1769.00;1.21;0
3;industrial_complex;3311.00;10.30;1747.00;4.49;0
3;industrial_complex;3310.00;10.40;1740.00;3.42;0
3;air_base;3304.00;10.35;1735.00;1.13;0
3;supply_node;3312.00;10.40;1739.00;3.34;0
3;supply_node;3296.00;10.38;1726.00;3.51;0
3;supply_node;3333.00;10.60;1755.00;4.30;0
3;supply_node;3356.00;10.62;1776.00;3.78;0
3;bunker;3364.00;10.40;1782.00;4.66;0
3;bunker;3337.00;10.40;1754.00;2.80;0
3;bunker;3303.00;10.30;1728.00;3.00;0
3;bunker;3315.00;10.32;1735.00;4.30;0
3;coastal_bunker;3321.00;10.20;1735.00;-2.78;0
3;coastal_bunker;3313.00;9.85;1727.00;-0.79;0
3;coastal_bunker;3365.00;10.35;1784.00;-4.25;0
3;coastal_bunker;3323.00;9.85;1736.00;-0.11;0
3;stronghold_network;3312.00;10.40;1742.00;2.85;0
3;dockyard;3357.00;10.35;1780.00;-4.25;0
3;anti_air_building;3345.00;10.50;1766.00;5.38;0
3;anti_air_building;3345.00;10.32;1771.00;3.86;0
3;anti_air_building;3317.00;10.32;1740.00;3.14;0
3;synthetic_refinery;3310.00;10.30;1728.00;4.66;0
3;fuel_silo;3320.00;10.60;1745.00;0.06;0
3;radar_station;3325.00;10.35;1752.00;6.16;0
3;nuclear_reactor_spawn;3306.00;10.30;1737.00;1.79;0
3;special_project_facility_spawn;3321.00;10.60;1744.00;2.49;0
3;special_project_facility_spawn;3301.00;10.32;1726.00;4.84;0
3;special_project_facility_spawn;3327.00;10.45;1752.00;0.68;0
3;special_project_facility_spawn;3348.00;10.45;1769.00;5.33;0
3;rocket_site_spawn;3308.00;10.32;1729.00;0.96;0
3;naval_base_spawn;3302.00;10.25;1741.00;-2.78;3047
3;naval_base_spawn;3335.00;10.30;1749.00;-0.11;3047
3;naval_base_spawn;3353.00;9.95;1769.00;-4.25;2977
3;naval_base_spawn;3285.00;9.50;1719.00;-0.79;3047
3;floating_harbor;3306.54;9.50;1753.55;0.36;321
3;floating_harbor;3289.05;9.50;1719.05;-3.93;1346
3;floating_harbor;3331.23;9.50;1739.04;-3.25;1685
3;floating_harbor;3384.00;9.50;1808.00;-0.70;1868
4;arms_factory;3325.00;10.60;1710.00;0.89;0
4;arms_factory;3277.00;11.00;1661.00;4.79;0
4;arms_factory;3266.00;11.35;1676.00;1.17;0
4;arms_factory;3308.00;10.35;1711.00;0.61;0
4;arms_factory;3350.00;10.45;1686.00;3.14;0
4;arms_factory;3284.00;10.60;1650.00;5.82;0
4;industrial_complex;3327.00;11.35;1699.00;4.23;0
4;industrial_complex;3361.00;10.45;1731.00;1.21;0
4;industrial_complex;3290.00;10.65;1655.00;4.49;0
4;industrial_complex;3387.00;10.60;1736.00;3.42;0
4;industrial_complex;3382.00;10.95;1729.00;1.13;0
4;industrial_complex;3311.00;10.90;1672.00;3.31;0
4;air_base;3283.00;11.45;1671.00;5.70;0
4;supply_node;3332.00;10.70;1678.00;4.30;0
4;supply_node;3279.00;10.70;1652.00;3.78;0
4;supply_node;3342.00;10.70;1715.00;0.35;0
4;supply_node;3283.00;11.80;1675.00;2.78;0
4;supply_node;3303.00;10.55;1660.00;2.66;0
4;supply_node;3365.00;11.10;1710.00;1.81;0
4;supply_node;3396.00;10.75;1734.00;2.20;0
4;supply_node;3414.00;10.55;1754.00;0.19;0
4;supply_node;3320.00;10.70;1702.00;2.79;0
4;supply_node;3368.00;10.75;1729.00;1.85;0
4;supply_node;3286.00;10.65;1698.00;4.88;0
4;supply_node;3351.00;10.75;1693.00;1.92;0
4;supply_node;3383.00;10.62;1717.00;4.54;0
4;supply_node;3259.00;10.85;1684.00;1.77;0
4;supply_node;3308.00;11.30;1683.00;5.89;0
4;bunker;3317.00;10.85;1676.00;4.66;0
4;bunker;3251.00;10.55;1684.00;0.06;0
4;bunker;3306.00;10.70;1664.00;3.93;0
4;bunker;3337.00;10.70;1685.00;1.79;0
4;bunker;3348.00;10.35;1724.00;2.49;0
4;bunker;3287.00;10.38;1647.00;4.84;0
4;bunker;3357.00;10.55;1691.00;0.68;0
4;bunker;3298.00;11.50;1680.00;5.33;0
4;bunker;3356.00;10.40;1726.00;0.96;0
4;bunker;3389.00;10.40;1721.00;2.90;0
4;bunker;3325.00;10.60;1711.00;1.05;0
4;bunker;3290.00;11.23;1691.00;2.98;0
4;bunker;3361.00;10.90;1721.00;0.34;0
4;bunker;3396.00;10.70;1733.00;0.19;0
4;bunker;3412.00;10.38;1756.00;5.52;0
4;coastal_bunker;3416.00;9.95;1742.00;-4.25;0
4;coastal_bunker;3363.00;10.38;1733.00;-1.89;0
4;coastal_bunker;3407.00;10.25;1733.00;0.93;0
4;coastal_bunker;3324.00;9.60;1664.00;0.40;0
4;coastal_bunker;3356.00;10.15;1683.00;0.96;0
4;coastal_bunker;3304.00;9.50;1652.00;0.79;0
4;coastal_bunker;3279.00;10.25;1638.00;0.50;0
4;coastal_bunker;3279.00;10.30;1702.00;-3.00;0
4;coastal_bunker;3348.00;10.30;1725.00;-2.62;0
4;coastal_bunker;3385.00;10.20;1708.00;0.36;0
4;coastal_bunker;3269.00;10.30;1698.00;-2.94;0
4;coastal_bunker;3304.00;9.95;1713.00;-2.59;0
4;coastal_bunker;3376.00;9.85;1699.00;0.69;0
4;stronghold_network;3295.00;10.70;1661.00;4.45;0
4;dockyard;3411.00;10.30;1757.00;-3.14;0
4;anti_air_building;3312.00;10.93;1700.00;1.46;0
4;anti_air_building;3300.00;11.30;1684.00;0.45;0
4;anti_air_building;3376.00;10.60;1709.00;4.12;0
4;synthetic_refinery;3322.00;10.60;1708.00;3.63;0
4;fuel_silo;3275.00;11.40;1665.00;4.64;0
4;radar_station;3334.00;10.93;1707.00;3.47;0
4;nuclear_reactor_spawn;3355.00;10.65;1692.00;0.07;0
4;special_project_facility_spawn;3286.00;11.40;1687.00;1.87;0
4;special_project_facility_spawn;3358.00;10.45;1691.00;1.88;0
4;special_project_facility_spawn;3284.00;10.75;1696.00;6.10;0
4;special_project_facility_spawn;3377.00;10.30;1705.00;0.53;0
4;special_project_facility_spawn;3407.00;10.40;1737.00;0.79;0
4;special_project_facility_spawn;3317.00;10.75;1675.00;4.05;0
4;special_project_facility_spawn;3339.00;10.95;1709.00;5.23;0
4;special_project_facility_spawn;3306.00;10.90;1669.00;4.94;0
4;special_project_facility_spawn;3280.00;10.65;1651.00;1.26;0
4;special_project_facility_spawn;3418.00;10.32;1750.00;5.40;0
4;special_project_facility_spawn;3341.00;10.45;1681.00;1.29;0
4;special_project_facility_spawn;3262.00;10.98;1682.00;1.72;0
4;special_project_facility_spawn;3383.00;10.70;1721.00;4.60;0
4;special_project_facility_spawn;3312.00;10.65;1703.00;2.68;0
4;special_project_facility_spawn;3356.00;10.50;1725.00;6.16;0
4;rocket_site_spawn;3284.00;10.75;1655.00;2.13;0
4;naval_base_spawn;3365.00;9.98;1735.00;-1.89;3047
4;naval_base_spawn;3352.00;9.85;1680.00;0.96;2660
4;naval_base_spawn;3419.00;10.30;1751.00;-4.25;2660
4;naval_base_spawn;3297.00;10.25;1649.00;0.79;2946
4;naval_base_spawn;3393.00;10.15;1717.00;0.36;2660
4;naval_base_spawn;3404.00;10.25;1730.00;0.93;2660
4;naval_base_spawn;3329.00;9.85;1667.00;0.40;2946
4;naval_base_spawn;3286.00;9.85;1706.00;-3.00;3047
4;naval_base_spawn;3342.00;10.30;1723.00;-2.62;3047
4;naval_base_spawn;3301.00;9.95;1712.00;-2.59;3047
4;naval_base_spawn;3376.00;10.25;1700.00;0.69;2660
4;naval_base_spawn;3288.00;9.60;1643.00;0.50;2946
4;naval_base_spawn;3260.00;9.95;1696.00;-2.94;3047
4;floating_harbor;3337.76;9.50;1664.57;-2.74;14
4;floating_harbor;3288.35;9.50;1634.85;-2.64;172
4;floating_harbor;3334.53;9.50;1728.08;0.52;731
4;floating_harbor;3312.95;9.50;1650.05;-2.36;815
4;floating_harbor;3379.48;9.50;1692.62;-2.45;1022
4;floating_harbor;3387.29;9.50;1747.94;0.56;1046
4;floating_harbor;3414.00;9.50;1771.00;0.00;1117
4;floating_harbor;3308.33;9.50;1720.96;0.55;1307
4;floating_harbor;3377.07;9.50;1741.70;-0.62;1599
4;floating_harbor;3284.01;9.50;1711.93;0.14;1744
4;floating_harbor;3366.73;9.50;1681.99;-2.18;1786
4;floating_harbor;3388.46;9.50;1702.45;-2.78;1887
4;floating_harbor;3255.63;9.50;1700.86;0.20;1891
5;arms_factory;2246.00;10.40;1738.00;1.17;0
5;arms_factory;2259.00;10.65;1727.00;0.61;0
5;arms_factory;2204.00;10.68;1753.00;3.14;0
5;arms_factory;2293.00;10.30;1730.00;5.82;0
5;arms_factory;2254.00;10.55;1735.00;4.23;0
5;arms_factory;2233.00;10.60;1717.00;1.21;0
5;industrial_complex;2265.00;10.65;1723.00;4.49;0
5;industrial_complex;2263.00;10.65;1723.00;3.42;0
5;industrial_complex;2201.00;11.05;1740.00;1.13;0
5;industrial_complex;2226.00;11.30;1732.00;3.31;0
5;industrial_complex;2279.00;10.40;1724.00;5.70;0
5;industrial_complex;2238.00;10.70;1739.00;3.50;0
5;air_base;2215.00;10.35;1714.00;3.59;0
5;supply_node;2204.00;10.68;1753.00;0.35;0
5;supply_node;2245.00;10.80;1734.00;2.78;0
5;supply_node;2275.00;10.55;1728.00;2.66;0
5;supply_node;2229.00;10.75;1718.00;1.81;0
5;supply_node;2228.00;10.70;1749.00;2.20;0
5;supply_node;2213.00;11.20;1732.00;0.19;0
5;supply_node;2258.00;10.62;1719.00;2.79;0
5;bunker;2270.00;10.60;1728.00;3.32;0
5;bunker;2227.00;11.40;1728.00;2.85;0
5;bunker;2236.00;10.32;1750.00;4.37;0
5;bunker;2241.00;10.80;1734.00;5.38;0
5;bunker;2196.00;10.95;1753.00;3.86;0
5;bunker;2248.00;10.60;1718.00;3.14;0
5;bunker;2211.00;10.38;1715.00;4.66;0
5;coastal_bunker;2260.00;10.25;1739.00;-3.14;0
5;coastal_bunker;2253.00;9.85;1743.00;-3.65;0
5;coastal_bunker;2212.00;9.60;1713.00;-0.79;0
5;coastal_bunker;2275.00;10.25;1718.00;0.90;0
5;coastal_bunker;2226.00;10.30;1758.00;-3.82;0
5;coastal_bunker;2212.00;10.25;1763.00;-4.07;0
5;stronghold_network;2207.00;10.35;1715.00;5.33;0
5;dockyard;2277.00;10.20;1734.00;-3.14;0
5;anti_air_building;2203.00;10.50;1717.00;2.90;0
5;anti_air_building;2256.00;10.32;1740.00;1.05;0
5;anti_air_building;2271.00;10.30;1718.00;2.98;0
5;synthetic_refinery;2261.00;10.40;1734.00;0.34;0
5;fuel_silo;2246.00;10.85;1733.00;0.19;0
5;radar_station;2241.00;10.60;1739.00;5.87;0
5;nuclear_reactor_spawn;2235.00;11.30;1729.00;3.61;0
5;special_project_facility_spawn;2221.00;11.05;1740.00;3.61;0
5;special_project_facility_spawn;2195.00;11.00;1750.00;3.37;0
5;special_project_facility_spawn;2236.00;10.68;1743.00;0.90;0
5;special_project_facility_spawn;2266.00;10.70;1727.00;4.26;0
5;special_project_facility_spawn;2232.00;10.93;1721.00;0.16;0
5;special_project_facility_spawn;2226.00;10.60;1753.00;4.00;0
5;special_project_facility_spawn;2263.00;10.50;1721.00;1.18;0
5;rocket_site_spawn;2244.00;10.65;1735.00;2.10;0
5;naval_base_spawn;2251.00;10.25;1741.00;-3.65;3056
5;naval_base_spawn;2208.00;9.60;1713.00;-0.79;2833
5;naval_base_spawn;2226.00;10.30;1758.00;-3.82;3056
5;naval_base_spawn;2260.00;10.25;1739.00;-3.14;3056
5;naval_base_spawn;2269.00;10.30;1717.00;0.90;2833
5;naval_base_spawn;2213.00;10.25;1762.00;-4.07;3056
5;floating_harbor;2221.60;9.50;1766.20;-0.93;33
5;floating_harbor;2253.40;9.50;1749.12;-0.51;459
5;floating_harbor;2275.00;9.50;1742.00;0.00;1097
5;floating_harbor;2219.05;9.50;1708.05;-3.93;1203
5;floating_harbor;2236.37;9.50;1759.47;-0.67;1876
5;floating_harbor;2268.47;9.50;1710.63;-2.25;1886
6;arms_factory;3135.00;11.23;1736.00;3.14;0
6;arms_factory;3095.00;10.40;1722.00;5.82;0
6;arms_factory;3080.00;11.45;1697.00;4.23;0
6;arms_factory;3083.00;10.70;1709.00;1.21;0
6;arms_factory;3110.00;12.25;1689.00;4.49;0
6;arms_factory;3093.00;11.00;1706.00;3.42;0
6;industrial_complex;3120.00;11.00;1729.00;1.13;0
6;industrial_complex;3134.00;10.32;1758.00;3.31;0
6;industrial_complex;3097.00;10.98;1708.00;5.70;0
6;industrial_complex;3099.00;10.32;1725.00;3.50;0
6;industrial_complex;3096.00;11.00;1706.00;3.59;0
6;industrial_complex;3108.00;10.70;1718.00;4.66;0
6;air_base;3112.00;12.38;1685.00;2.80;0
6;supply_node;3055.00;11.10;1676.00;2.66;0
6;supply_node;3097.00;11.05;1704.00;1.81;0
6;supply_node;3074.00;11.00;1700.00;2.20;0
6;supply_node;3135.00;10.85;1742.00;0.19;0
6;supply_node;3092.00;10.30;1724.00;2.79;0
6;supply_node;3113.00;10.62;1733.00;1.85;0
6;supply_node;3055.00;10.60;1691.00;4.88;0
6;supply_node;3113.00;12.10;1688.00;1.92;0
6;supply_node;3038.00;10.62;1674.00;4.54;0
6;bunker;3103.00;10.90;1707.00;3.86;0
6;bunker;3129.00;10.95;1739.00;3.14;0
6;bunker;3083.00;10.90;1706.00;4.66;0
6;bunker;3089.00;10.40;1719.00;0.06;0
6;bunker;3042.00;10.32;1684.00;3.93;0
6;bunker;3059.00;10.80;1687.00;1.79;0
6;bunker;3118.00;10.60;1741.00;2.49;0
6;bunker;3123.00;12.38;1685.00;4.84;0
6;bunker;3049.00;10.98;1673.00;0.68;0
6;coastal_bunker;3086.00;9.85;1727.00;-1.82;0
6;coastal_bunker;3035.00;9.95;1679.00;-2.50;0
6;coastal_bunker;3050.00;10.30;1693.00;-2.47;0
6;coastal_bunker;3131.00;9.95;1757.00;-2.59;0
6;coastal_bunker;3102.00;9.90;1738.00;-2.68;0
6;coastal_bunker;3061.00;9.85;1705.00;-2.75;0
6;stronghold_network;3062.00;11.00;1678.00;0.19;0
6;dockyard;3067.00;9.95;1711.00;-2.75;0
6;anti_air_building;3103.00;10.30;1736.00;3.61;0
6;anti_air_building;3101.00;12.50;1685.00;3.61;0
6;anti_air_building;3125.00;10.70;1742.00;3.37;0
6;synthetic_refinery;3093.00;11.60;1697.00;0.90;0
